experiment_name,train_time,dataset,test_acc,inside_labels,unknown_labels,epochs,pred_std__bal_acc,pred_std__f1_score,pred_std__auc,entropy__bal_acc,entropy__f1_score,entropy__auc,entropy_expectation__bal_acc,entropy_expectation__f1_score,entropy_expectation__auc,classifier__bal_acc,classifier__f1_score,classifier__auc
1.1,132.307475566864,mnist,0.9936133628101204,"[0, 1, 4, 8]","[7, 9]",100.0,0.8240835950371095,0.8355737904663584,0.8778582145337527,0.8267299224018915,0.8357773707077402,0.8992924094243923,0.8267299224018915,0.835860041385286,0.8992919045119732,0.798300078921339,0.8225601074482118,0.8952305783544549
1.2,135.0145969390869,mnist,0.9926308032424466,"[0, 1, 4, 8]","[7, 9]",100.0,0.8078702435343219,0.8279017068341852,0.8776223573199553,0.8249376793884393,0.8344451124756489,0.8980661665004244,0.8249376793884393,0.8344451124756489,0.8980667029698697,0.73570844710518,0.7853786651077962,0.8918179699844715
1.3,132.73018646240234,mnist,0.9931220830262835,"[0, 1, 4, 8]","[7, 9]",100.0,0.7940791076147327,0.8169830495039684,0.8672085702319291,0.8138770807934835,0.8250439816930835,0.8856384415575235,0.8138770807934835,0.8250439816930835,0.8856378104169995,0.7417202298163542,0.7885321905796057,0.8794067178092455
1.4,135.3495032787323,mnist,0.9928764431343651,"[0, 1, 4, 8]","[7, 9]",100.0,0.7919300435413953,0.8155426594938475,0.854035752343488,0.8042947777436129,0.8189979582347695,0.8629790451247803,0.8042947777436129,0.8189979582347695,0.8629806545331163,0.7204688923215654,0.7763031546380157,0.8638654504336314
1.5,122.65564703941345,mnist,0.9928764431343651,"[0, 1, 4, 8]","[7, 9]",100.0,0.8138251517572683,0.8347830576959183,0.8825815755438602,0.8380957910661022,0.8459935599657781,0.9047993629520007,0.8380957910661022,0.8459935599657781,0.9047991104957911,0.7449583018523976,0.7920592296830015,0.8960864680189735
2.1,131.76000714302063,mnist,0.9875498007968128,"[2, 4, 7, 8]","[3, 6]",100.0,0.8936845282877772,0.888719733280393,0.9162221259384773,0.9028343539282581,0.9018923171356757,0.9623739231321725,0.9028343539282581,0.9018923171356757,0.9623739541336646,0.8793660361421022,0.8868862237921491,0.9619741588923191
2.2,135.39048027992249,mnist,0.9877988047808764,"[2, 4, 7, 8]","[3, 6]",100.0,0.8831879721988161,0.8771954275261183,0.9024693990472374,0.8914375714521916,0.889227557806208,0.9554458957000682,0.8914375714521916,0.889227557806208,0.955445709691116,0.8752929637032504,0.8815391243460553,0.9551964576951159
2.3,132.91700839996338,mnist,0.9897908366533864,"[2, 4, 7, 8]","[3, 6]",100.0,0.8932412316107592,0.8878539720699047,0.9158658877934477,0.9056072838585467,0.9053521881070145,0.9619514037971619,0.9056072838585467,0.9053521881070145,0.9619501947389724,0.8839766233691443,0.8902641145731366,0.9614781350196824
2.4,135.18014454841614,mnist,0.9882968127490039,"[2, 4, 7, 8]","[3, 6]",100.0,0.8876575820313077,0.877983539561046,0.9003620416243394,0.9078439460353049,0.9079077275241754,0.9668964207909397,0.9078439460353049,0.9079077275241754,0.9668959867700513,0.9056330002624249,0.9064051753259661,0.966785962474802
2.5,125.9242594242096,mnist,0.9895418326693227,"[2, 4, 7, 8]","[3, 6]",100.0,0.8788254369517678,0.8749811618101652,0.9058563430540785,0.8836239776139295,0.8840106521653089,0.9493649530364598,0.8837552087011595,0.8840106521653089,0.9493658830812209,0.8663884441859513,0.8739207465669216,0.9486054474829765
3.1,134.37277841567993,mnist,0.9904378459989934,"[2, 3, 6, 8]","[0, 5]",100.0,0.8409147024012822,0.835958141784444,0.8853665217752658,0.8436945194584693,0.8434518812617744,0.9226852247844015,0.8435526998530074,0.8434518812617744,0.922682589697744,0.8160753545823263,0.8330235109017899,0.9220631928914933
3.2,138.5144600868225,mnist,0.9921992954202316,"[2, 3, 6, 8]","[0, 5]",100.0,0.8433537542924863,0.8467602147949882,0.893388815941075,0.8439024784959785,0.8480608429081252,0.9189542146726957,0.8439024784959785,0.8479590022577114,0.9189541540959909,0.8045452645200628,0.8259889140682194,0.9165070066651335
3.3,136.17816042900085,mnist,0.9896829391041772,"[2, 3, 6, 8]","[0, 5]",100.0,0.8691663186998659,0.8671037019624792,0.9064138372701325,0.8697143715559685,0.8681130391233843,0.9307421688253377,0.8697143715559685,0.868218856530299,0.930741623634995,0.8116146693937738,0.8318133579088262,0.9302215726245633
3.4,134.6297836303711,mnist,0.9924509310518369,"[2, 3, 6, 8]","[0, 5]",100.0,0.8501277300393095,0.8493855563179781,0.9028761577116932,0.8519352241116933,0.8499224659598068,0.9244444025792106,0.8519352241116933,0.8500166605738698,0.924443705947106,0.7960056669786002,0.8201661739913793,0.9239208078315502
3.5,132.48830819129944,mnist,0.9914443885254152,"[2, 3, 6, 8]","[0, 5]",100.0,0.8661933376682638,0.8662394878617982,0.9117415887428129,0.8690860273968007,0.8681139684639185,0.9344766015208629,0.8690860273968007,0.8683444863377806,0.9344759957538151,0.799370061023547,0.8248935317708183,0.9338825560655576
4.1,137.52810859680176,mnist,0.985655737704918,"[3, 5, 7, 8]","[2, 4]",100.0,0.8955803997145053,0.887983371403172,0.9123685502526083,0.918729761019426,0.9178201721365997,0.9682934587372791,0.918729761019426,0.9178201721365997,0.9682913879707794,0.9181851308426606,0.9174232921865613,0.9681570705255379
4.2,138.09439969062805,mnist,0.9869364754098361,"[3, 5, 7, 8]","[2, 4]",100.0,0.8765381481593139,0.8677700899925963,0.9016016312117974,0.9168585728646932,0.9168552750555139,0.9692246761572196,0.9168585728646932,0.9168552750555139,0.9692258056662195,0.9165497072142255,0.9154817973210001,0.9690760829732291
4.3,141.7892782688141,mnist,0.9871926229508197,"[3, 5, 7, 8]","[2, 4]",100.0,0.8894081932888112,0.8823844065979417,0.91624995105461,0.9193756950851268,0.9188641513174898,0.9703777165946459,0.9193756950851268,0.9188641513174898,0.9703782499738958,0.9166713546084063,0.9164455110736612,0.9702606241616534
4.4,140.72473549842834,mnist,0.9859118852459017,"[3, 5, 7, 8]","[2, 4]",100.0,0.8731047663921276,0.8602261673028484,0.8835510420097027,0.9200829523246454,0.9189476746335943,0.970702670058875,0.9200829523246454,0.9189476746335943,0.9707022621806252,0.9093173188684508,0.9117724282277204,0.9705076101296375
4.5,128.02809047698975,mnist,0.9853995901639344,"[3, 5, 7, 8]","[2, 4]",100.0,0.8847886503838758,0.8740414982546328,0.9009909747210865,0.922648382462028,0.9233531708031607,0.9742547248616478,0.922648382462028,0.9233531708031607,0.9742557916201476,0.9222383564660072,0.923125999841941,0.9740563391559103
5.1,125.6861743927002,mnist,0.9908184679958028,"[0, 4, 5, 6]","[1, 3]",100.0,0.8900952553459889,0.8943152261694833,0.9348958948387728,0.8998286464114706,0.8993391490339346,0.9687794496154795,0.8998286464114706,0.8993391490339346,0.9687801633489308,0.8654376931346309,0.8775436915810767,0.9657703169417742
5.2,134.64765810966492,mnist,0.9929171038824763,"[0, 4, 5, 6]","[1, 3]",100.0,0.9098566390854759,0.910922899352465,0.961068597830406,0.9118255613661332,0.9123629190126763,0.9742563805824013,0.9118255613661332,0.9123629190126763,0.9742559263883868,0.8934416098382757,0.8998918531020386,0.9721460654210676
5.3,139.10338258743286,mnist,0.992392444910808,"[0, 4, 5, 6]","[1, 3]",100.0,0.879750771368961,0.8862334513146751,0.9349344040027211,0.8845944102556189,0.887934365081972,0.9610130888333417,0.8845944102556189,0.887934365081972,0.9610127644090456,0.859489743461668,0.873097057147014,0.9524999033215598
5.4,135.87370800971985,mnist,0.9905561385099685,"[0, 4, 5, 6]","[1, 3]",100.0,0.9244294219147672,0.9239903614658886,0.9582793599446039,0.9261823832476199,0.9259392976833599,0.9802223811757086,0.9261823832476199,0.9259392976833599,0.9802216349998275,0.9080735584412917,0.9126505604619868,0.9795364508864438
5.5,134.41406965255737,mnist,0.9910807974816369,"[0, 4, 5, 6]","[1, 3]",100.0,0.8794713461357614,0.885627169189548,0.9333022902538528,0.887189078027399,0.8883465382990827,0.9618431608373677,0.887189078027399,0.8883465382990827,0.9618435825889525,0.8617920034095292,0.8744081149551249,0.9561361481596448
6.1,126.21355652809143,mnist,0.991154915339904,"[0, 3, 6, 9]","[1, 5]",100.0,0.7524842297197749,0.7877313404966375,0.8325109342765407,0.7845456400517177,0.8004790631797303,0.8708924725661418,0.7845456400517177,0.8004790631797303,0.8708923467112092,0.7045462552970918,0.764810074476155,0.849927023017357
6.2,141.95041871070862,mnist,0.991154915339904,"[0, 3, 6, 9]","[1, 5]",100.0,0.7971193573673514,0.8199047304553244,0.8777402394465605,0.8246018027297045,0.8302903893779526,0.9043769954299556,0.8246018027297045,0.8302903893779526,0.9043769325024893,0.7395018517355685,0.785919075114209,0.8940500004027357
6.3,142.4673936367035,mnist,0.9919130654536265,"[0, 3, 6, 9]","[1, 5]",100.0,0.7947781391519577,0.8175601582748284,0.8792508762020405,0.823953730459733,0.830944298952036,0.9072788955373855,0.823953730459733,0.830944298952036,0.9072791157835174,0.7461931684196299,0.7902420596942463,0.8978308084316763
6.4,142.55224800109863,mnist,0.9924184988627748,"[0, 3, 6, 9]","[1, 5]",100.0,0.7605708470281413,0.7932153598824906,0.8294789945600465,0.7818535349705842,0.7981086177679229,0.8609852981301985,0.7818535349705842,0.7981086177679229,0.8609850778840665,0.7058076850382325,0.7655850767564875,0.8456620195991371
6.5,141.2292857170105,mnist,0.9921657821582006,"[0, 3, 6, 9]","[1, 5]",100.0,0.7892552771729555,0.812773335172898,0.8629303546491316,0.813167503790099,0.8200082771850401,0.89183199599882,0.813167503790099,0.8200082771850401,0.8918307374494945,0.7246373412246334,0.776917861880171,0.8778211956319276
7.1,138.82686829566956,mnist,0.9899411187438666,"[1, 6, 8, 9]","[3, 4]",100.0,0.8800972526169804,0.8795702974623936,0.9127948992040349,0.8865830624947503,0.8890261629825434,0.9495540353826634,0.8865830624947503,0.8890261629825434,0.949553380231352,0.8690550319909189,0.8783120153434272,0.9486566652723383
7.2,146.42371582984924,mnist,0.9899411187438666,"[1, 6, 8, 9]","[3, 4]",100.0,0.8812670330949802,0.8772162082362239,0.9145291159225978,0.8934058648095031,0.8956966332656505,0.9547297931369094,0.8934058648095031,0.8956966332656505,0.9547305418812653,0.8855716484366382,0.8908255056465426,0.9541821802337481
7.3,149.03552556037903,mnist,0.9896957801766437,"[1, 6, 8, 9]","[3, 4]",100.0,0.8637988364740581,0.8603326466524198,0.8858826560358278,0.8742591297258528,0.8780733995358183,0.9410809322765721,0.8742591297258528,0.8780733995358183,0.9410809946719352,0.8637265662330913,0.8734121247079658,0.9386513192376386
7.4,152.57542991638184,mnist,0.9921491658488715,"[1, 6, 8, 9]","[3, 4]",100.0,0.8824787582986918,0.8794148948131821,0.9090964764589784,0.8934205592648417,0.8951477076315542,0.9526715572984106,0.8934205592648417,0.8951477076315542,0.9526732731708925,0.8791099392443869,0.8869585725681295,0.9515353065409309
7.5,148.33948731422424,mnist,0.9887144259077527,"[1, 6, 8, 9]","[3, 4]",100.0,0.8719211653115901,0.8696559088877802,0.9016507753996548,0.8781205549561999,0.8824664796533676,0.9435927824039086,0.8781205549561999,0.8824664796533676,0.9435919400665085,0.8765058160871486,0.8822572524763085,0.9417412312052686
8.1,145.8227083683014,mnist,0.992661943319838,"[0, 2, 4, 6]","[5, 9]",100.0,0.9323166184262386,0.9315434738293585,0.9553214349869034,0.9333696188769348,0.9338329801354937,0.9789584978751529,0.9333696188769348,0.9339472961769938,0.9789589860091048,0.920568579290742,0.9237537696234468,0.9775651805265795
8.2,150.74914240837097,mnist,0.993421052631579,"[0, 2, 4, 6]","[5, 9]",100.0,0.9311553140880747,0.9297933374831384,0.9561538254081532,0.9326132377652532,0.9333909557606129,0.9786224176493618,0.9326132377652532,0.9333909557606129,0.9786222040907578,0.9265147056134958,0.9285392760737422,0.977647614147684
8.3,144.38591051101685,mnist,0.9919028340080972,"[0, 2, 4, 6]","[5, 9]",100.0,0.915652445234985,0.9152801467055565,0.9466578505607194,0.9187552423571933,0.9200387522919071,0.9719979822983102,0.9187552423571933,0.9200387522919071,0.9719980128066824,0.9087011457909331,0.9127210239747023,0.9697650745526982
8.4,141.38182759284973,mnist,0.9921558704453441,"[0, 2, 4, 6]","[5, 9]",100.0,0.9417452264893238,0.9410419783690092,0.9548695449810555,0.9442254039268982,0.9438344564407976,0.9834576590169567,0.9443355360854885,0.9438344564407976,0.9834570183411451,0.9413627632084987,0.9418746798195029,0.9825778280772696
8.5,132.85855340957642,mnist,0.9946862348178138,"[0, 2, 4, 6]","[5, 9]",100.0,0.9181683222395374,0.9182682280346575,0.9465137290114605,0.9199260003248214,0.9211145423783745,0.9731928121787469,0.9199260003248214,0.921162241626316,0.9731934223461864,0.9037729290057359,0.9090888518684805,0.9707524475036342
9.1,140.51079773902893,mnist,0.9899015400151477,"[2, 5, 7, 9]","[0, 8]",100.0,0.8449056003717231,0.852856574981299,0.9079842108044252,0.8565101474095097,0.8566596291849865,0.928766550983472,0.8565101474095097,0.8566596291849865,0.9287664891813913,0.7896607269336307,0.8191043780228823,0.9263154186612
9.2,139.28240156173706,mnist,0.9906589245140116,"[2, 5, 7, 9]","[0, 8]",100.0,0.8548631155883458,0.8614387769268631,0.9126117652002991,0.863107433503028,0.8634787944713614,0.9354011897518555,0.863107433503028,0.8634787944713614,0.9354011897518554,0.8098021377751567,0.8333424436454214,0.9326847719982189
9.3,147.34415817260742,mnist,0.9893966170159051,"[2, 5, 7, 9]","[0, 8]",100.0,0.8511458881021472,0.85820833888873,0.9067790084288767,0.8597824449920323,0.8603044700302743,0.9310557000522537,0.8597824449920323,0.8603044700302743,0.9310562562709799,0.8116516845258308,0.8346499877505276,0.9271713774787655
9.4,141.5989854335785,mnist,0.9899015400151477,"[2, 5, 7, 9]","[0, 8]",100.0,0.8643308299059875,0.8698145582554903,0.9223173493582009,0.872975686869182,0.8750598445381098,0.9405596549219023,0.872975686869182,0.8750598445381098,0.9405595931198214,0.8245621703034316,0.8437835020280101,0.9391017438384096
9.5,120.79826998710632,mnist,0.9906589245140116,"[2, 5, 7, 9]","[0, 8]",100.0,0.8475652214970744,0.8553305025668776,0.903808893134005,0.8585037574506926,0.8583761845889838,0.9280567849877801,0.8585037574506926,0.8583761845889838,0.9280565686804978,0.7988620240450168,0.825942068772788,0.9259557923536613
10.1,151.37360620498657,mnist,0.9912173700902659,"[1, 2, 6, 8]","[4, 9]",100.0,0.9046608628650358,0.9023666877595676,0.932301060267335,0.9091851316549706,0.9092499649755066,0.9688341114949751,0.9091851316549706,0.9092499649755066,0.9688336747344651,0.8952135070196028,0.9011497272126276,0.9681146109493365
10.2,146.53109526634216,mnist,0.991461332032203,"[1, 2, 6, 8]","[4, 9]",100.0,0.900689642198996,0.8980048369346438,0.9210111754535601,0.9031879361556502,0.9030902107461211,0.9668218934316833,0.9031879361556502,0.9030902107461211,0.9668214878683531,0.8875233032798485,0.8938125298517211,0.9663309746185988
10.3,150.79069781303406,mnist,0.9892656745547694,"[1, 2, 6, 8]","[4, 9]",100.0,0.8815328527750954,0.8797696804211851,0.9177807387367264,0.8867411970947829,0.8891224103234199,0.9590527038907251,0.8867411970947829,0.8891224103234199,0.9590530158625177,0.8667794224944998,0.8777908101142248,0.9583562892577505
10.4,149.41316938400269,mnist,0.9907294462063918,"[1, 2, 6, 8]","[4, 9]",100.0,0.9038082376948813,0.9025605492341264,0.9434037308082753,0.9058486458840644,0.9064565624643447,0.966537063184895,0.9058081929945678,0.9064565624643447,0.9665369071989987,0.8970497072484942,0.9012569031867748,0.9660198139525017
